id,source_file,ref_formid,base_formid,base_editorid,base_signature,pos_x,pos_y,pos_z,rot_z
1792910,unofficial fallout 4 patch.esp,0700D580,001606DA,NCA1x1TrimB01,STAT,4432.38623,-7189.044922,813.049988,268.4173
1792911,unofficial fallout 4 patch.esp,0700D57F,001606DA,NCA1x1TrimB01,STAT,4439.850098,-7445.0,813.049988,268.4173
1792912,unofficial fallout 4 patch.esp,0700D57E,00120FB0,DecoLobbyACeiling1x1Str03,STAT,4565.983398,-7405.828125,868.0,358.5
1792913,unofficial fallout 4 patch.esp,0700D57D,00120FB0,DecoLobbyACeiling1x1Str03,STAT,4559.983398,-7162.828125,868.0,358.5
1792914,unofficial fallout 4 patch.esp,0700D57C,00120FB0,DecoLobbyACeiling1x1Str03,STAT,4553.983398,-6919.828125,868.0,358.5
1792915,unofficial fallout 4 patch.esp,0700D57B,00120FB0,DecoLobbyACeiling1x1Str03,STAT,4547.983398,-6676.828125,868.0,358.5
1792916,unofficial fallout 4 patch.esp,070080D7,0002BDDB,RockBoulder02,STAT,8590.744141,-29793.595703,480.252502,340.0
1792917,unofficial fallout 4 patch.esp,070080D6,0002F79B,RockBoulder03,STAT,8622.024414,-29882.376953,487.512787,358.0
1792918,unofficial fallout 4 patch.esp,070080D5,0002F79B,RockBoulder03,STAT,8591.345703,-29986.910156,481.99765,351.0
1792919,unofficial fallout 4 patch.esp,070080D4,0002F79B,RockBoulder03,STAT,8436.864258,-30187.072266,476.764954,0.0
1792920,unofficial fallout 4 patch.esp,070080D3,0002BDDB,RockBoulder02,STAT,8515.164062,-30142.849609,492.905243,0.0
1792921,unofficial fallout 4 patch.esp,070080D0,0003CFAF,ExtRubble_BricksLrg_Tiny_Mid01,STAT,24375.703125,-22493.386719,1525.8573,7.0
1792922,unofficial fallout 4 patch.esp,070080CF,000FDB9B,RockL01,STAT,28098.355469,-22865.013672,1823.756104,0.0
1792923,unofficial fallout 4 patch.esp,070080CE,0003AA23,RockM03,STAT,27176.433594,-23477.564453,1763.529541,305.0
1792924,unofficial fallout 4 patch.esp,070080CD,0003AA21,RockM01,STAT,27163.146484,-23402.724609,1738.585205,310.0
1792925,unofficial fallout 4 patch.esp,070080CC,0003AA22,RockM02,STAT,27274.265625,-23246.90625,1782.087158,0.0
1792926,unofficial fallout 4 patch.esp,070080CB,000969CA,RockBoulder01,STAT,25980.380859,-22101.191406,1748.191162,81.0
1792927,unofficial fallout 4 patch.esp,070080CA,0002F79B,RockBoulder03,STAT,26004.001953,-22037.080078,1738.402222,250.0
1792928,unofficial fallout 4 patch.esp,070080C9,0002F79B,RockBoulder03,STAT,25951.605469,-22238.490234,1747.411743,146.0
1792929,unofficial fallout 4 patch.esp,070080C8,0003CFAF,ExtRubble_BricksLrg_Tiny_Mid01,STAT,25232.728516,-21997.658203,1572.131226,345.0
1792930,unofficial fallout 4 patch.esp,070080C7,0003CFAF,ExtRubble_BricksLrg_Tiny_Mid01,STAT,25041.074219,-22628.523438,1530.884644,0.0
1792931,unofficial fallout 4 patch.esp,070080C6,0003CFAF,ExtRubble_BricksLrg_Tiny_Mid01,STAT,24994.832031,-22489.074219,1527.532593,0.0
1792932,unofficial fallout 4 patch.esp,070090E4,060108D8,GrassMoundFull10_ValleyDirt_DLC04,STAT,3319.427734,-40997.839844,869.80896,0.0
1792933,unofficial fallout 4 patch.esp,070090E3,060108D8,GrassMoundFull10_ValleyDirt_DLC04,STAT,3483.3479,-40994.582031,877.290649,0.0
1792934,unofficial fallout 4 patch.esp,0703D4A1,0011A8E8,TrashPileWall01_Marsh,STAT,12952.388672,59304.859375,2211.321045,35.0
1792935,unofficial fallout 4 patch.esp,0703D4A0,0011A917,TrashPileCorIn01_Marsh,STAT,13273.432617,59336.824219,2206.185059,0.0
1792936,unofficial fallout 4 patch.esp,0703D49F,0011A917,TrashPileCorIn01_Marsh,STAT,13352.680664,59546.257812,2255.920166,0.0
1792937,unofficial fallout 4 patch.esp,07038011,06010380,RockPileL01_HillDirt&HillGrass_DLC04,STAT,15158.045898,60048.996094,1823.270264,0.0
1792938,unofficial fallout 4 patch.esp,0700173D,07001735,UFO4P_Bld03FreeSidingARes02_Cap,STAT,28411.265625,44286.621094,1394.713257,91.9785
1792939,unofficial fallout 4 patch.esp,07004C61,060108C5,GrassMoundSmall02_ValleyDirt_DLC04,STAT,4704.570801,8970.859375,408.944427,0.0
1792940,unofficial fallout 4 patch.esp,0738F5B5,00017C47,RoofRamp128,STAT,43209.480469,-41566.191406,843.283386,270.0
1792941,unofficial fallout 4 patch.esp,07062E40,000FDB9B,RockL01,STAT,49844.558594,21885.318359,1674.169922,217.0
1792942,unofficial fallout 4 patch.esp,0724DB6F,03048BA6,FloraFogCondensorJug01,FLOR,54530.632812,30300.673828,783.99939,0.0
1792943,unofficial fallout 4 patch.esp,0703D49E,0008954A,TrashClump01,STAT,22485.408203,-9214.054688,631.562744,274.0
1792944,unofficial fallout 4 patch.esp,0703D49D,0008954A,TrashClump01,STAT,22495.396484,-9295.330078,627.825623,0.0
1792945,unofficial fallout 4 patch.esp,07251FC0,0005F86B,QryCatwalkStairWithSupports01Posts,STAT,-21965.064453,-31208.232422,2640.954102,90.2751
1792946,unofficial fallout 4 patch.esp,0700002B,0010D87B,RWPieceGrassStr01,STAT,-25156.800781,-21460.675781,805.914124,77.1086
1792947,unofficial fallout 4 patch.esp,07000002,00031853,DecoMainA1x1Wall01,STAT,-25762.587891,-18350.75,1730.273682,123.0
1792948,unofficial fallout 4 patch.esp,07015D9F,0008B648,TrashPileCorIn01,STAT,-16991.597656,-20236.511719,1179.599365,0.0
1792949,unofficial fallout 4 patch.esp,0703D49C,0008954A,TrashClump01,STAT,-18699.669922,-13924.013672,950.757874,255.0
1792950,unofficial fallout 4 patch.esp,0703D49B,0008954A,TrashClump01,STAT,-18761.783203,-14011.517578,952.158081,353.0
1792951,unofficial fallout 4 patch.esp,0703D49A,0008954A,TrashClump01,STAT,-18910.523438,-13987.776367,956.237427,223.0
1792952,unofficial fallout 4 patch.esp,0703D499,0008954A,TrashClump01,STAT,-18949.121094,-13823.607422,955.961426,223.0
1792953,unofficial fallout 4 patch.esp,0703D498,0008954A,TrashClump01,STAT,-19020.373047,-13647.175781,955.938477,273.0
1792954,unofficial fallout 4 patch.esp,0703D497,0008954A,TrashClump01,STAT,-18816.041016,-12778.8125,951.33728,39.0
1792955,unofficial fallout 4 patch.esp,0703D496,0008954A,TrashClump01,STAT,-18959.03125,-12802.237305,958.449768,0.0
1792956,unofficial fallout 4 patch.esp,0703D495,0008954A,TrashClump01,STAT,-19151.287109,-12621.075195,945.168152,200.0
1792957,unofficial fallout 4 patch.esp,0703D494,0008954A,TrashClump01,STAT,-19193.244141,-12478.953125,948.898621,250.0
1792958,unofficial fallout 4 patch.esp,0703D493,0008954A,TrashClump01,STAT,-19090.417969,-12482.244141,938.346619,325.0
1792959,unofficial fallout 4 patch.esp,0703D492,0008954A,TrashClump01,STAT,-18581.449219,-15767.811523,930.42157,180.0
1792960,unofficial fallout 4 patch.esp,0703D491,0008954A,TrashClump01,STAT,-18598.677734,-15677.754883,934.856689,180.0
1792961,unofficial fallout 4 patch.esp,0703D490,0014700C,ExtRubble_Bricks_Tiny_Mid01,STAT,-4764.920898,-15215.441406,2022.80542,33.0
1792962,unofficial fallout 4 patch.esp,0703D48F,0014700C,ExtRubble_Bricks_Tiny_Mid01,STAT,-4767.492676,-15024.332031,2024.782593,16.0
1792963,unofficial fallout 4 patch.esp,0703D48E,0014700C,ExtRubble_Bricks_Tiny_Mid01,STAT,-4865.450195,-15307.268555,2019.402344,106.0
1792964,unofficial fallout 4 patch.esp,0703D48D,0014700C,ExtRubble_Bricks_Tiny_Mid01,STAT,-4949.192383,-15278.300781,2023.032471,349.0
1792965,unofficial fallout 4 patch.esp,0703D48C,0014700C,ExtRubble_Bricks_Tiny_Mid01,STAT,-4947.794922,-15221.397461,2023.598389,0.0
1792966,unofficial fallout 4 patch.esp,0703D48B,00147003,ExtRubble_Bricks_Sm_Mid01,STAT,-4829.670898,-15299.201172,1772.716431,348.0
1792967,unofficial fallout 4 patch.esp,0703D48A,0015506A,ExtRubble_Bricks_Sm_High01,STAT,-4880.84668,-15270.677734,1760.453979,25.0
1792968,unofficial fallout 4 patch.esp,0703D489,0003CFD5,ExtRubble_Bricks_Clump03,STAT,-4646.868164,-15369.089844,1772.449585,60.0
1792969,unofficial fallout 4 patch.esp,0703D488,0003CFD5,ExtRubble_Bricks_Clump03,STAT,-4688.453613,-15369.633789,1771.259644,48.0
1792970,unofficial fallout 4 patch.esp,070128A3,0008954A,TrashClump01,STAT,-1353.753662,-15873.879883,1089.580078,46.0
1792971,unofficial fallout 4 patch.esp,070128A2,0008954A,TrashClump01,STAT,-1305.581665,-15888.600586,1118.731079,0.0
1792972,unofficial fallout 4 patch.esp,070128A1,0008B5F6,TrashPileWall01,STAT,-1268.277588,-15929.65625,1065.25,0.0
1792973,unofficial fallout 4 patch.esp,070128A0,0008B5F6,TrashPileWall01,STAT,-1375.362915,-16033.553711,1062.66272,90.0
1792974,unofficial fallout 4 patch.esp,0701289F,0008B5F6,TrashPileWall01,STAT,-1368.531128,-16111.705078,1061.301392,90.0
1792975,unofficial fallout 4 patch.esp,0701289E,0008B5F6,TrashPileWall01,STAT,-1170.474121,-15875.1875,1065.946533,0.0
1792976,unofficial fallout 4 patch.esp,0703D487,0008954E,TrashClump02,STAT,-20173.501953,-8244.143555,936.527771,155.0
1792977,unofficial fallout 4 patch.esp,0703D486,0008954E,TrashClump02,STAT,-20451.769531,-8218.96582,932.916687,0.0
1792978,unofficial fallout 4 patch.esp,0703D485,0008954E,TrashClump02,STAT,-20056.978516,-8178.444336,935.58374,147.0
1792979,unofficial fallout 4 patch.esp,0703D484,0008954E,TrashClump02,STAT,-20019.644531,-8062.087891,937.421021,232.0
1792980,unofficial fallout 4 patch.esp,0703D483,0008954E,TrashClump02,STAT,-20108.214844,-7991.366699,934.692993,342.0
1792981,unofficial fallout 4 patch.esp,0703D482,0008954E,TrashClump02,STAT,-20305.808594,-8169.914062,951.199463,342.0
1792982,unofficial fallout 4 patch.esp,0703D481,0008954E,TrashClump02,STAT,-20400.583984,-8083.956543,933.498169,342.0
1792983,unofficial fallout 4 patch.esp,07045D5B,00123A6C,TrashClump01_Gravel,STAT,-12324.208984,-5709.362305,808.889221,142.2767
1792984,unofficial fallout 4 patch.esp,07045D5A,001ADB20,TrashPileWall02_nochunks,STAT,-7386.615234,-5316.722656,417.0,153.0
1792985,unofficial fallout 4 patch.esp,07045D59,001ADB22,TrashPileWall01_nochunks,STAT,-7621.398437,-5439.516602,404.0,154.0
1792986,unofficial fallout 4 patch.esp,07045D58,001ADB23,TrashPileWall03_nochunks,STAT,-7951.067383,-5664.332031,414.0,147.0
1792987,unofficial fallout 4 patch.esp,0702F775,0008954A,TrashClump01,STAT,-7212.893066,-4485.328613,548.293213,147.271
1792988,unofficial fallout 4 patch.esp,0702F774,000F393E,Rubble_Pile_Dirt_Sm01,STAT,-7349.413574,-4418.214355,585.066406,209.8975
1792989,unofficial fallout 4 patch.esp,07026EE5,0008954A,TrashClump01,STAT,-29007.472656,-3868.621338,936.634766,320.0
1792990,unofficial fallout 4 patch.esp,07026EF7,00123A6C,TrashClump01_Gravel,STAT,-21576.603516,-3305.019775,949.052429,0.0
1792991,unofficial fallout 4 patch.esp,0705A291,0002C06D,SWCurb8x1Str01,STAT,-6856.712402,-60926.289062,1192.388672,359.0
1792992,unofficial fallout 4 patch.esp,0701C5E1,001B01D5,GrassMoundFull01_Gravel,STAT,-21180.009766,-40267.867188,2155.685303,90.0
1792993,unofficial fallout 4 patch.esp,0701C5E0,001B01D5,GrassMoundFull01_Gravel,STAT,-20132.5,-40256.503906,2168.728271,107.0
1792994,unofficial fallout 4 patch.esp,070128A7,00123A6A,TrashClump03_Gravel,STAT,-16787.933594,-100995.789062,1784.582275,0.0
1792995,unofficial fallout 4 patch.esp,0703D480,00144AD2,ExtRubble_Plain_Tiny_Short01,STAT,-56295.78125,-23201.466797,1851.437012,0.0
1792996,unofficial fallout 4 patch.esp,0703D47F,00144AD2,ExtRubble_Plain_Tiny_Short01,STAT,-56107.496094,-23110.96875,1851.900513,0.0
1792997,unofficial fallout 4 patch.esp,0702B637,0003AA21,RockM01,STAT,-42943.253906,-14553.899414,2140.563965,115.0
1792998,unofficial fallout 4 patch.esp,0702B636,0003AA21,RockM01,STAT,-42993.054688,-14660.436523,2172.898438,108.0
1792999,unofficial fallout 4 patch.esp,0720521E,00088798,RockPileM01_RiverbedSilt,STAT,-51139.359375,-2266.220947,401.587433,0.0
1793000,unofficial fallout 4 patch.esp,07386D0C,0001F518,RoadChunk03,STAT,-57362.550781,-59220.789062,2727.389404,11.5
1793001,unofficial fallout 4 patch.esp,07015DBC,000FDB9B,RockL01,STAT,-37270.003906,-35703.039062,2235.21167,0.0
1793002,unofficial fallout 4 patch.esp,07015DBF,0003AA21,RockM01,STAT,-67020.398437,-27473.648437,3615.607666,0.0
1793003,unofficial fallout 4 patch.esp,07026EDA,0008954A,TrashClump01,STAT,-70977.726562,-23808.771484,3096.325439,0.0
1793004,unofficial fallout 4 patch.esp,07393A09,0005BAA9,ShackBalconyFloor05,STAT,-98273.0,-1946.0,8316.0,252.0
1793005,unofficial fallout 4 patch.esp,07034B5A,000A0597,RockPileL01GrassRocks,STAT,-72971.570312,-3905.539795,3636.443848,0.0
1793006,unofficial fallout 4 patch.esp,07034B59,000A0597,RockPileL01GrassRocks,STAT,-72730.023438,-3947.632568,3645.793945,0.0
1793007,unofficial fallout 4 patch.esp,07024B21,00123A6C,TrashClump01_Gravel,STAT,-85414.585938,-47630.113281,2651.681152,170.0
1793008,unofficial fallout 4 patch.esp,07024B20,00123A6C,TrashClump01_Gravel,STAT,-85347.179688,-47590.089844,2652.319092,325.0
1793009,unofficial fallout 4 patch.esp,0701289D,0002495D,concreteroadrubble02,STAT,-69430.773438,-34066.835937,5371.561035,0.0
1793010,unofficial fallout 4 patch.esp,07306B9E,00032AA7,HitFloorSolidFull01,STAT,-94609.40625,-94987.242188,5134.087402,92.2907
1793011,unofficial fallout 4 patch.esp,070090C1,0020A6F0,RockM03_GS,STAT,-82204.179688,-123525.765625,5092.150391,90.0
1793012,unofficial fallout 4 patch.esp,070090C0,0020A6F1,RockM02_GS,STAT,-82151.875,-123390.898437,5109.321289,354.0
1793013,unofficial fallout 4 patch.esp,070090BF,0020A6EF,RockM04_GS,STAT,-82025.359375,-123393.835937,5084.29541,0.0
1793014,unofficial fallout 4 patch.esp,070090BE,0020A6F1,RockM02_GS,STAT,-83667.921875,-126393.96875,5315.412109,41.0
1793015,unofficial fallout 4 patch.esp,070090BD,0020A6EE,RockM01_GS,STAT,-83790.515625,-126250.320312,5289.833008,321.0
1793016,unofficial fallout 4 patch.esp,070090BC,0020A6EF,RockM04_GS,STAT,-83793.882812,-126331.328125,5340.354492,0.0
1793017,unofficial fallout 4 patch.esp,070090BB,0020A6F1,RockM02_GS,STAT,-83166.117188,-125751.523437,5313.744141,109.0
1793018,unofficial fallout 4 patch.esp,070090BA,0020A6EE,RockM01_GS,STAT,-83130.484375,-125778.804687,5321.874512,46.0
1793019,unofficial fallout 4 patch.esp,070090B9,0020A6EE,RockM01_GS,STAT,-83035.382812,-125860.914062,5347.860352,58.0
1793020,unofficial fallout 4 patch.esp,07034B58,0014502D,RockPileL01_BlastedForest_GrassDirt01,STAT,-102940.304687,-63085.59375,6965.569824,169.0
1793021,unofficial fallout 4 patch.esp,07034B57,0014502D,RockPileL01_BlastedForest_GrassDirt01,STAT,-103240.734375,-63159.632812,6916.769531,169.0
1793022,unofficial fallout 4 patch.esp,07034B56,000E8269,GlowingSeaAshMound04,STAT,-107056.96875,-83602.351562,6878.253418,0.0
1793023,unofficial fallout 4 patch.esp,07034B55,000E210F,GlowingSeaAshMound01,STAT,-106885.234375,-83379.921875,6846.628906,96.0
1793024,unofficial fallout 4 patch.esp,07034B54,000E2112,GlowingSeaAshMound02,STAT,-106589.1875,-83079.8125,6792.28418,70.0
1793025,unofficial fallout 4 patch.esp,07034B53,000E210F,GlowingSeaAshMound01,STAT,-106564.085937,-83019.007812,6793.945312,56.0
1793026,unofficial fallout 4 patch.esp,07438B8E,000E210F,GlowingSeaAshMound01,STAT,-106308.039062,-83325.007812,6786.85791,50.0
1793027,unofficial fallout 4 patch.esp,0702F770,000BA57C,RockPileL01_NF,STAT,-5100.508301,76217.5625,3726.360352,0.0
1793028,unofficial fallout 4 patch.esp,071E2F93,001B01D5,GrassMoundFull01_Gravel,STAT,-26356.861328,78594.242188,4060.565186,40.0
1793029,unofficial fallout 4 patch.esp,07026EF6,00123A6B,TrashClump02_Gravel,STAT,-26594.671875,35444.355469,2900.977051,352.0
1793030,unofficial fallout 4 patch.esp,0703D47E,0014700C,ExtRubble_Bricks_Tiny_Mid01,STAT,-28343.791016,37514.242188,3003.585693,218.0
1793031,unofficial fallout 4 patch.esp,0703D47D,0014700C,ExtRubble_Bricks_Tiny_Mid01,STAT,-28401.552734,37397.273438,3019.812988,243.0
1793032,unofficial fallout 4 patch.esp,0703D47C,0014700C,ExtRubble_Bricks_Tiny_Mid01,STAT,-28471.451172,37335.859375,3021.588135,277.0
1793033,unofficial fallout 4 patch.esp,0703D47B,0014700C,ExtRubble_Bricks_Tiny_Mid01,STAT,-28584.050781,37432.652344,3011.017578,277.0
1793034,unofficial fallout 4 patch.esp,0703D47A,0014700C,ExtRubble_Bricks_Tiny_Mid01,STAT,-28657.914062,37556.488281,3017.648926,325.0
1793035,unofficial fallout 4 patch.esp,0703D479,00123A6C,TrashClump01_Gravel,STAT,-30447.677734,41191.976562,3051.099365,265.0
1793036,unofficial fallout 4 patch.esp,0703D478,00123A6C,TrashClump01_Gravel,STAT,-30439.898437,41284.890625,3049.897949,265.0
1793037,unofficial fallout 4 patch.esp,0702081B,00123A6A,TrashClump03_Gravel,STAT,-26224.607422,56993.527344,2466.628174,0.0
1793038,unofficial fallout 4 patch.esp,0702081A,00123A6A,TrashClump03_Gravel,STAT,-26178.035156,56962.679687,2451.032715,0.0
1793039,unofficial fallout 4 patch.esp,07020813,0003AA22,RockM02,STAT,-19405.082031,56061.894531,1295.204956,325.0
1793040,unofficial fallout 4 patch.esp,0703D477,00123A6C,TrashClump01_Gravel,STAT,-16294.15332,60159.445312,1806.960693,0.0
1793041,unofficial fallout 4 patch.esp,0703D476,00123A6C,TrashClump01_Gravel,STAT,-16229.150391,60191.917969,1815.543701,14.0
1793042,unofficial fallout 4 patch.esp,0703D475,00123A6C,TrashClump01_Gravel,STAT,-16141.493164,60199.171875,1808.556274,10.0
1793043,unofficial fallout 4 patch.esp,0703D474,00123A6C,TrashClump01_Gravel,STAT,-16023.878906,60168.632812,1791.590088,0.0
1793044,unofficial fallout 4 patch.esp,0703D473,00123A6C,TrashClump01_Gravel,STAT,-15920.919922,60091.125,1787.81897,0.0
1793045,unofficial fallout 4 patch.esp,07393A08,000346A2,DecoRoofATrimBCorCap01,STAT,-20667.560547,6538.009766,2055.629883,45.0
1793046,unofficial fallout 4 patch.esp,07393A07,000346A2,DecoRoofATrimBCorCap01,STAT,-19906.900391,5518.970215,2055.629883,315.0
1793047,unofficial fallout 4 patch.esp,0738F5B6,000908E1,HitDoorSm01Static,STAT,-19916.0,6410.0,2310.0,90.0
1793048,unofficial fallout 4 patch.esp,07026EF8,0008954A,TrashClump01,STAT,-15782.078125,6270.151855,1267.273193,0.0
1793049,unofficial fallout 4 patch.esp,0703D472,0003CFC8,ExtRubble_Bricks_Sm_MidCor01,STAT,-45.625923,6377.764648,735.254089,297.0
1793050,unofficial fallout 4 patch.esp,0703D471,0003CFC8,ExtRubble_Bricks_Sm_MidCor01,STAT,-185.837494,6395.40332,756.939331,24.0
1793051,unofficial fallout 4 patch.esp,070200BF,001A97D4,GrassMoundSmall02_Grass01,STAT,-18725.955078,11571.390625,1863.142822,355.0
1793052,unofficial fallout 4 patch.esp,070200BE,000969CA,RockBoulder01,STAT,-18211.953125,11864.736328,1840.03186,347.0
1793053,unofficial fallout 4 patch.esp,070200BD,0002F79B,RockBoulder03,STAT,-18160.441406,11912.404297,1835.013916,0.0
1793054,unofficial fallout 4 patch.esp,070200BC,000969CA,RockBoulder01,STAT,-18124.884766,11951.520508,1829.169312,306.0
1793055,unofficial fallout 4 patch.esp,070200BB,0002BDDB,RockBoulder02,STAT,-17960.083984,12202.764648,1846.929199,276.0
1793056,unofficial fallout 4 patch.esp,070200BA,0018C34E,GrassMoundHalves10,STAT,-17053.681641,12649.148438,1940.886475,60.0
1793057,unofficial fallout 4 patch.esp,07010880,0004A9DE,BldgShellFloorWood01,STAT,-10947.945312,13898.908203,1800.329834,239.6224
1793058,unofficial fallout 4 patch.esp,07010B12,0003AA23,RockM03,STAT,-15161.332031,19280.179688,1458.33667,80.0
1793059,unofficial fallout 4 patch.esp,07001738,07001735,UFO4P_Bld03FreeSidingARes02_Cap,STAT,-59854.65625,68744.453125,6068.310059,310.0
1793060,unofficial fallout 4 patch.esp,07001736,07001735,UFO4P_Bld03FreeSidingARes02_Cap,STAT,-55650.054687,73607.554688,6054.564453,310.0
1793061,unofficial fallout 4 patch.esp,07001737,07001735,UFO4P_Bld03FreeSidingARes02_Cap,STAT,-58664.269531,77813.6875,6278.564453,85.0
1793062,unofficial fallout 4 patch.esp,07015DBD,0003D721,RockPileM01,STAT,-38599.089844,78274.5625,4734.726562,0.0
1793063,unofficial fallout 4 patch.esp,07026EE6,00123A6C,TrashClump01_Gravel,STAT,-44514.078125,41351.683594,4144.200195,0.0
1793064,unofficial fallout 4 patch.esp,0702F779,00028716,SW4x1Str01Brick,STAT,-37424.84375,42299.949219,3220.919189,237.892
1793065,unofficial fallout 4 patch.esp,0702F77A,0003D721,RockPileM01,STAT,-56314.511719,46129.425781,4836.647461,327.0
1793066,unofficial fallout 4 patch.esp,07024B23,0008B5F6,TrashPileWall01,STAT,-39498.582031,50737.808594,3891.564697,49.0
1793067,unofficial fallout 4 patch.esp,07024B22,0008B5F6,TrashPileWall01,STAT,-39562.054688,50809.878906,3884.728516,6.0
1793068,unofficial fallout 4 patch.esp,07015DB8,00123A61,TrashPileWall01_Gravel,STAT,-50403.671875,59898.992187,4637.57666,201.0
1793069,unofficial fallout 4 patch.esp,070809A7,0003AA23,RockM03,STAT,-46673.542969,60107.441406,4600.481445,0.0
1793070,unofficial fallout 4 patch.esp,070809A6,0003AA22,RockM02,STAT,-46242.058594,59995.152344,4632.385254,39.0
1793071,unofficial fallout 4 patch.esp,07024B26,0008954A,TrashClump01,STAT,-55518.929687,8117.496582,898.307251,305.0
1793072,unofficial fallout 4 patch.esp,07024B25,0008B5F6,TrashPileWall01,STAT,-55400.859375,8061.602539,857.551147,54.0
1793073,unofficial fallout 4 patch.esp,071E2F92,0003AA21,RockM01,STAT,-47045.59375,5034.163086,1236.44043,0.0
1793074,unofficial fallout 4 patch.esp,071E2F91,000FDB9B,RockL01,STAT,-47173.207031,5109.532227,1133.175293,0.0
1793075,unofficial fallout 4 patch.esp,071E2F90,001B01D5,GrassMoundFull01_Gravel,STAT,-46806.824219,5247.494629,1293.837158,0.0
1793076,unofficial fallout 4 patch.esp,07004C5B,000FDBA7,RockL01_NF,STAT,-45945.730469,6181.443359,1008.751465,0.0
1793077,unofficial fallout 4 patch.esp,0703D470,00123A61,TrashPileWall01_Gravel,STAT,-39952.558594,19744.326172,2678.257812,44.019
1793078,unofficial fallout 4 patch.esp,0703D46F,00123A6C,TrashClump01_Gravel,STAT,-40027.820312,19935.935547,2720.713623,0.0
1793079,unofficial fallout 4 patch.esp,0703D46E,00123A6C,TrashClump01_Gravel,STAT,-39911.695312,19715.144531,2693.110596,39.0
1793080,unofficial fallout 4 patch.esp,0703D46D,001A97D4,GrassMoundSmall02_Grass01,STAT,-63602.785156,27325.619141,4574.754883,54.0
1793081,unofficial fallout 4 patch.esp,0703D46C,0008954E,TrashClump02,STAT,-63156.898437,27287.09375,4608.760254,0.0
1793082,unofficial fallout 4 patch.esp,0703D46B,0008954E,TrashClump02,STAT,-63044.308594,27243.962891,4596.710449,0.0
1793083,unofficial fallout 4 patch.esp,07004C5D,000819C7,RockPileM01_Gravel,STAT,-59527.996094,31041.513672,5285.006836,120.0
1793084,unofficial fallout 4 patch.esp,0702F778,000010BB,DiamondRubbleDirt01,STAT,-33498.753906,32550.841797,4224.214355,0.0
1793085,unofficial fallout 4 patch.esp,07004C5E,0003D721,RockPileM01,STAT,-70535.617188,66598.007812,6805.106445,0.0
