id,source_file,ref_formid,base_formid,base_editorid,base_signature,pos_x,pos_y,pos_z,rot_z
1252202,DLCRobot.esm,01004D18,00018CD4,MetalBarrelStatic01,STAT,-99826.78125,-1812.748291,8713.524414,337.0817
1252203,DLCRobot.esm,01004D1A,00018CD4,MetalBarrelStatic01,STAT,-99764.859375,-1761.644043,8713.524414,251.1381
1252204,DLCRobot.esm,01004D1B,00018CD9,MetalBarrelStatic02,STAT,-99778.984375,-1755.674561,8790.358398,199.572
1252205,DLCRobot.esm,01004D1C,00018CD9,MetalBarrelStatic02,STAT,-99806.296875,-1810.908691,8790.358398,205.3015
1252206,DLCRobot.esm,01004D1D,00018CD9,MetalBarrelStatic02,STAT,-99931.53125,-1582.345093,8796.833984,113.6284
1252207,DLCRobot.esm,01004D1E,00018CD4,MetalBarrelStatic01,STAT,-99931.585938,-1601.799194,8720.0,245.4086
1252208,DLCRobot.esm,01004D1F,00018CD4,MetalBarrelStatic01,STAT,-99928.632812,-1540.406006,8720.0,314.1635
1252209,DLCRobot.esm,01004D20,00018CD4,MetalBarrelStatic01,STAT,-99984.492188,-1541.40271,8720.0,159.4649
1252210,DLCRobot.esm,01004D21,00018CD4,MetalBarrelStatic01,STAT,-99972.703125,-1542.913086,8796.833984,33.4143
1252211,DLCRobot.esm,01004D22,001C496F,JunkWallTallFree02,STAT,-99606.75,-1434.271851,8692.954102,228.5151
1252212,DLCRobot.esm,01004D23,001C496F,JunkWallTallFree02,STAT,-99900.414062,-1381.690552,8684.770508,160.1759
1252213,DLCRobot.esm,01004D24,0021060C,workshop_ShackBalconyRailingDbl01,STAT,-99577.296875,-1618.462524,8713.430664,273.767
1252214,DLCRobot.esm,01004D25,001AE17A,ShackGuardTower,STAT,-100319.867188,-3694.671875,8764.826172,349.9161
1252215,DLCRobot.esm,01004D26,00100CD5,ProtectronPod01,FURN,-100832.117188,-2648.752441,8926.359375,103.1898
1252216,DLCRobot.esm,01004D28,000E0B87,workshop_ShackBalconyRailing04,STAT,-99992.015625,-1502.643677,8693.176758,99.7403
1252217,DLCRobot.esm,01004D29,000E0B86,workshop_ShackBalconyRailing03,STAT,-99980.3125,-1446.895752,8693.176758,126.1147
1252218,DLCRobot.esm,01004D2A,00037213,MetalCableSpline01,BNDS,-99944.78125,-2122.487793,9493.791016,0.0
1252219,DLCRobot.esm,01004D2B,00037213,MetalCableSpline01,BNDS,-100164.359375,-1996.621338,9632.283203,0.0
1252220,DLCRobot.esm,01004D2C,00037213,MetalCableSpline01,BNDS,-100723.054688,-2477.742188,9677.929688,0.0
1252221,DLCRobot.esm,01004D2D,00037213,MetalCableSpline01,BNDS,-100545.773438,-2736.108887,9522.373047,0.0
1252222,DLCRobot.esm,01004D2E,00037213,MetalCableSpline01,BNDS,-99878.53125,-1871.866943,9288.316406,0.0
1252223,DLCRobot.esm,01004D2F,00037213,MetalCableSpline01,BNDS,-100017.015625,-1753.846558,9290.357422,0.0
1252224,DLCRobot.esm,01004D30,00037213,MetalCableSpline01,BNDS,-101207.796875,-3568.603516,9691.505859,0.0
1252225,DLCRobot.esm,01004D31,00037213,MetalCableSpline01,BNDS,-101374.015625,-2920.043457,9750.944336,0.0
1252226,DLCRobot.esm,01004D32,00037213,MetalCableSpline01,BNDS,-101422.984375,-3350.029297,9756.453125,0.0
1252227,DLCRobot.esm,01004D33,00037213,MetalCableSpline01,BNDS,-101085.171875,-3365.341064,9440.599609,0.0
1252228,DLCRobot.esm,01004D34,00037213,MetalCableSpline01,BNDS,-101242.25,-3051.849365,9430.970703,0.0
1252229,DLCRobot.esm,01004D35,00037213,MetalCableSpline01,BNDS,-101219.445312,-3224.979736,9443.979492,0.0
1252230,DLCRobot.esm,01004D36,0021060C,workshop_ShackBalconyRailingDbl01,STAT,-100493.484375,-2673.486328,8926.359375,221.0813
1252231,DLCRobot.esm,01004D37,000E0B87,workshop_ShackBalconyRailing04,STAT,-100614.859375,-2568.942139,8926.359375,221.0813
1252232,DLCRobot.esm,010018F2,0001B42F,SecurityGateFencingExSm01,STAT,-100060.007812,-1672.071655,8714.412109,229.1802
1252233,DLCRobot.esm,010018F9,0001B42F,SecurityGateFencingExSm01,STAT,-100060.007812,-1672.071655,8714.412109,229.1802
1252234,DLCRobot.esm,010018FC,00062312,Shack_Single_PlankLng05,STAT,-99929.3125,-1746.931885,8969.399414,11.5475
1252235,DLCRobot.esm,010018FD,0006230E,Shack_Single_PlankLng03,STAT,-99939.9375,-1737.952026,8952.219727,11.5475
1252236,DLCRobot.esm,010018FE,00062310,Shack_Single_PlankLng04,STAT,-99938.28125,-1731.255859,8991.780273,11.5475
1252237,DLCRobot.esm,010018FF,0006230D,Shack_Single_PlankLng02_Brkn,STAT,-99926.234375,-1739.603638,9008.895508,12.569
1252238,DLCRobot.esm,01001900,0006230D,Shack_Single_PlankLng02_Brkn,STAT,-99915.351562,-1734.488037,9080.610352,12.569
1252239,DLCRobot.esm,01001901,00062310,Shack_Single_PlankLng04,STAT,-99914.203125,-1741.322144,9063.145508,11.5475
1252240,DLCRobot.esm,01001902,00062312,Shack_Single_PlankLng05,STAT,-99929.273438,-1727.73999,9041.400391,11.5475
1252241,DLCRobot.esm,01001903,00062311,Shack_Single_PlankLng04_Brkn,STAT,-99918.789062,-1745.150146,9023.649414,11.5475
1252242,DLCRobot.esm,01001904,00062312,Shack_Single_PlankLng05,STAT,-99926.476562,-1739.707397,9011.730469,62.7126
1252243,DLCRobot.esm,01001905,0006230D,Shack_Single_PlankLng02_Brkn,STAT,-99924.140625,-1742.618042,9017.058594,137.5982
1252244,DLCRobot.esm,01001906,01010750,DLC01HagenRaiderEntranceTerminal,TERM,-99904.523438,-1743.102783,9096.819336,45.8366
1252245,DLCRobot.esm,01001907,001EDF03,RaiderCampPole06,STAT,-99873.570312,-1804.862183,9143.37207,256.8677
1252246,DLCRobot.esm,01001908,001EDF02,RaiderCampPole05,STAT,-99942.5625,-1724.471802,9113.083008,45.8367
1252247,DLCRobot.esm,01001909,002039ED,RaiderCampTent02Static,STAT,-99940.484375,-1816.773315,9284.59082,281.9117
1252248,DLCRobot.esm,01001AF3,00240C28,RedWireSpline01_Wind,BNDS,-99876.179688,-1712.221924,9183.988281,0.0
1252249,DLCRobot.esm,01001B6A,00240C28,RedWireSpline01_Wind,BNDS,-99872.5625,-1698.245728,9071.089844,0.0
1252250,DLCRobot.esm,01001B6B,0004DDEC,PowerConnector01,STAT,-99866.148438,-1685.714722,8961.821289,268.9392
1252251,DLCRobot.esm,01001B6C,00035A21,RedWireSpline01,BNDS,-99925.851562,-1703.990234,8947.738281,0.0
1252252,DLCRobot.esm,01001B6D,00035A21,RedWireSpline01,BNDS,-99892.203125,-1739.910767,8943.72168,0.0
1252253,DLCRobot.esm,01001B6E,00035A21,RedWireSpline01,BNDS,-99868.90625,-1717.784302,9188.078125,0.0
1252254,DLCRobot.esm,01001B6F,00037213,MetalCableSpline01,BNDS,-99887.492188,-1701.764526,9185.701172,0.0
1252255,DLCRobot.esm,01001B8E,0004D207,CartWheeledGarage01,STAT,-99893.367188,-1725.950684,9097.9375,313.5339
1252256,DLCRobot.esm,01001B9F,0001B42E,SecurityGateFencing02,STAT,-99819.554688,-1660.722534,8714.412109,290.8441
1252257,DLCRobot.esm,01001BA0,0001B42E,SecurityGateFencing02,STAT,-99845.898438,-1624.925415,8714.412109,348.1399
1252258,DLCRobot.esm,01007507,01005050,DLC01LvlBotRaider,NPC_,-100678.367188,-2755.939209,8926.359375,0.0
1252259,DLCRobot.esm,0100750A,01005050,DLC01LvlBotRaider,NPC_,-100775.140625,-2820.946533,9176.233398,45.0
1252260,DLCRobot.esm,0100750D,01005050,DLC01LvlBotRaider,NPC_,-100338.898438,-3760.541016,8756.768555,176.7803
1252261,DLCRobot.esm,0100750F,01005054,DLC01LvlBotRaiderMrHandy,NPC_,-101425.21875,-2045.080444,8920.112305,252.1015
1252262,DLCRobot.esm,0100753F,00000032,COCMarkerHeading,STAT,-99773.273438,-2228.637939,8672.194336,302.7043
1252263,DLCRobot.esm,01008338,001EDEF9,RaiderCampRopeKnotLG,STAT,-98813.242188,-1521.580933,8788.584961,304.6496
1252264,DLCRobot.esm,01008339,001F6105,RaiderCampTent02,STAT,-98532.742188,-1787.29126,8699.783203,294.3968
1252265,DLCRobot.esm,0100833A,001EDEEE,RaiderCampPole02,STAT,-98454.640625,-1993.644287,8261.472656,342.9009
1252266,DLCRobot.esm,0100833B,001EDEF9,RaiderCampRopeKnotLG,STAT,-98484.820312,-1972.932129,8709.592773,310.1386
1252267,DLCRobot.esm,0100833C,001EDEF9,RaiderCampRopeKnotLG,STAT,-98481.9375,-1973.891846,8693.749023,251.1395
1252268,DLCRobot.esm,0100833D,001EDEF9,RaiderCampRopeKnotLG,STAT,-98486.359375,-1971.945801,8720.234375,304.6496
1252269,DLCRobot.esm,0100833E,00035812,StaticCollectionPivotDummy,STAT,-98561.984375,-1706.281738,8490.931641,263.5612
1252270,DLCRobot.esm,0100833F,001EDEED,RaiderCampPole01,STAT,-98818.203125,-1531.752441,8399.774414,342.8127
1252271,DLCRobot.esm,01008340,001EDF01,RaiderCampPole04SM,STAT,-98556.28125,-1385.419922,8255.30957,126.3616
1252272,DLCRobot.esm,01008341,001EDEF9,RaiderCampRopeKnotLG,STAT,-98517.226562,-1381.676514,8638.350586,251.1395
1252273,DLCRobot.esm,01008342,001EDEF9,RaiderCampRopeKnotLG,STAT,-98515.664062,-1379.75415,8653.007812,75.7816
1252274,DLCRobot.esm,01008343,001EDEF9,RaiderCampRopeKnotLG,STAT,-98813.140625,-1521.75708,8776.795898,75.7816
1252275,DLCRobot.esm,01008344,001EDEF9,RaiderCampRopeKnotLG,STAT,-98812.914062,-1523.294067,8758.928711,251.1395
1252276,DLCRobot.esm,01008345,001EDEF9,RaiderCampRopeKnotLG,STAT,-99955.242188,-2431.475098,9086.75,214.1027
1252277,DLCRobot.esm,01008346,001EDEEE,RaiderCampPole02,STAT,-99957.585938,-2486.359863,8565.724609,27.6861
1252278,DLCRobot.esm,01008347,001F6105,RaiderCampTent02,STAT,-100298.757812,-2164.537842,9112.908203,284.4107
1252279,DLCRobot.esm,01008348,001EDEEE,RaiderCampPole02,STAT,-100776.1875,-2122.390625,8716.183594,20.2062
1252280,DLCRobot.esm,01008349,001EDEEE,RaiderCampPole02,STAT,-100510.335938,-1744.781982,8669.638672,20.2062
1252281,DLCRobot.esm,0100834A,001EDEF9,RaiderCampRopeKnotLG,STAT,-100813.054688,-2057.923828,9177.203125,99.8975
1252282,DLCRobot.esm,0100834B,001EDEF9,RaiderCampRopeKnotLG,STAT,-100812.140625,-2060.77832,9161.358398,330.3897
1252283,DLCRobot.esm,0100834C,00035812,StaticCollectionPivotDummy,STAT,-100350.59375,-2159.380127,8822.485352,239.6796
1252284,DLCRobot.esm,0100834D,001EDEF9,RaiderCampRopeKnotLG,STAT,-100550.40625,-1679.2146,9141.816406,99.8975
1252285,DLCRobot.esm,0100834E,001EDEF9,RaiderCampRopeKnotLG,STAT,-100549.492188,-1682.07959,9125.958984,330.3897
1252286,DLCRobot.esm,0100834F,001EDEF9,RaiderCampRopeKnotLG,STAT,-99955.242188,-2432.764404,9074.030273,142.2777
1252287,DLCRobot.esm,01008350,001EDEFA,RaiderCampRopeKnotMED,STAT,-100211.695312,-3532.867676,8870.679688,276.0881
1252288,DLCRobot.esm,01008352,002039FD,RaiderCampTent07Static,STAT,-100298.648438,-3721.140381,8946.113281,265.092
1252289,DLCRobot.esm,01008353,001EDF01,RaiderCampPole04SM,STAT,-100516.679688,-3612.750488,8472.316406,119.3719
1252290,DLCRobot.esm,01008354,001EDEFA,RaiderCampRopeKnotMED,STAT,-100495.367188,-3619.866943,8893.470703,296.7993
1252291,DLCRobot.esm,01008355,001EDEFA,RaiderCampRopeKnotMED,STAT,-100497.109375,-3619.274414,8885.830078,76.5157
1252292,DLCRobot.esm,01008356,001EDEED,RaiderCampPole01,STAT,-100216.429688,-3848.503174,8582.806641,113.2993
1252293,DLCRobot.esm,01008357,001EDF01,RaiderCampPole04SM,STAT,-100239.476562,-3532.518555,8600.268555,113.217
1252294,DLCRobot.esm,01008358,001EDF00,RaiderCampPole04MED,STAT,-100350.304688,-3842.322998,8566.78418,113.2354
1252295,DLCRobot.esm,01008359,001EDEF9,RaiderCampRopeKnotLG,STAT,-100388.703125,-3871.654541,9022.03418,67.4633
1252296,DLCRobot.esm,0100835A,001EDEF9,RaiderCampRopeKnotLG,STAT,-100387.875,-3871.532959,9006.638672,239.3496
1252297,DLCRobot.esm,0100835B,001EDEF9,RaiderCampRopeKnotLG,STAT,-100385.914062,-3871.122803,8994.979492,113.2993
1252298,DLCRobot.esm,0100835C,001EDEF9,RaiderCampRopeKnotLG,STAT,-100227.929688,-3877.110596,9019.617188,159.1366
1252299,DLCRobot.esm,0100835D,001EDEF9,RaiderCampRopeKnotLG,STAT,-100228.460938,-3877.693115,9032.37793,197.0288
1252300,DLCRobot.esm,0100835E,00035812,StaticCollectionPivotDummy,STAT,-100355.25,-3675.604004,8646.532227,256.5385
1252301,DLCRobot.esm,0100835F,001EDEFA,RaiderCampRopeKnotMED,STAT,-100211.0625,-3531.731689,8883.712891,193.8784
1252302,DLCRobot.esm,01008360,00034701,ShackBalconyRailing01,STAT,-101417.09375,-3305.730713,9181.661133,74.4845
1252303,DLCRobot.esm,01008361,0005BAA8,ShackBalconyRailing04,STAT,-101477.234375,-3178.226807,9181.661133,86.975
1252304,DLCRobot.esm,01008362,00043346,ShackBalconyRailingDbl01,STAT,-101332.195312,-2912.498779,9181.661133,132.8116
1252305,DLCRobot.esm,01008363,00043346,ShackBalconyRailingDbl01,STAT,-100688.867188,-2704.609619,9178.586914,309.4653
1252306,DLCRobot.esm,01008364,00043346,ShackBalconyRailingDbl01,STAT,-100688.867188,-2704.609619,9178.586914,126.119
1252307,DLCRobot.esm,01008365,00043341,ShackBalconyRailing03,STAT,-100330.007812,-2269.903564,9188.862305,309.4963
1252308,DLCRobot.esm,01008366,00043341,ShackBalconyRailing03,STAT,-100449.179688,-2425.794434,9188.862305,134.1566
1252309,DLCRobot.esm,01008367,00043340,ShackBalconyRailing02,STAT,-99965.148438,-1793.209473,9099.008789,320.096
1252310,DLCRobot.esm,01008368,00043340,ShackBalconyRailing02,STAT,-99956.1875,-1805.080078,9099.008789,139.5
1252311,DLCRobot.esm,01008369,00156CE5,EngineCarStatic01,STAT,-99899.507812,-1731.801636,9127.577148,0.0
1252312,DLCRobot.esm,0100836A,00043340,ShackBalconyRailing02,STAT,-101270.007812,-3498.447998,9181.661133,312.0436
1252313,DLCRobot.esm,0100836B,000349F9,ShackBridge01,STAT,-98624.867188,-2018.209717,8581.414062,347.395
1252314,DLCRobot.esm,0100836C,000349F9,ShackBridge01,STAT,-98797.65625,-1474.334351,8581.414062,337.7692
1252315,DLCRobot.esm,0100836D,00075804,ShackStairs01,STAT,-98667.976562,-2098.746094,8378.400391,159.4649
1252316,DLCRobot.esm,0100836E,00075804,ShackStairs01,STAT,-98867.226562,-1465.40332,8381.22168,159.5795
1252317,DLCRobot.esm,0100836F,001AE17A,ShackGuardTower,STAT,-101376.398438,-2087.397217,8923.476562,121.7279
1252318,DLCRobot.esm,01008370,00035812,StaticCollectionPivotDummy,STAT,-101358.3125,-2059.560547,8803.019531,28.3016
1252319,DLCRobot.esm,01008371,001EDEFA,RaiderCampRopeKnotMED,STAT,-101183.898438,-2018.303955,9023.081055,208.2788
1252320,DLCRobot.esm,01008372,001EDEFA,RaiderCampRopeKnotMED,STAT,-101184.1875,-2020.110474,9030.717773,164.0413
1252321,DLCRobot.esm,01008373,001F610A,RaiderCampTent07,STAT,-101380.023438,-2107.208252,9106.792969,40.1848
1252322,DLCRobot.esm,01008374,001EDF01,RaiderCampPole04SM,STAT,-101338.328125,-2234.201416,8731.557617,246.0787
1252323,DLCRobot.esm,01008375,001EDEFA,RaiderCampRopeKnotMED,STAT,-101310.195312,-2289.172852,9009.646484,61.7869
1252324,DLCRobot.esm,01008376,001EDEFA,RaiderCampRopeKnotMED,STAT,-101312.6875,-2286.428223,8997.09375,47.8511
1252325,DLCRobot.esm,01008377,001EDF00,RaiderCampPole04MED,STAT,-101498.257812,-1948.184204,8758.40332,244.5942
1252326,DLCRobot.esm,01008378,001EDEEE,RaiderCampPole02,STAT,-101587.09375,-2042.907471,8778.22168,245.0624
1252327,DLCRobot.esm,01008379,001EDEF9,RaiderCampRopeKnotLG,STAT,-101528.8125,-2066.781494,9211.563477,290.8996
1252328,DLCRobot.esm,0100837A,001EDEF9,RaiderCampRopeKnotLG,STAT,-101423.601562,-1949.667969,9182.819336,245.0624
1252329,DLCRobot.esm,0100837B,001EDEF9,RaiderCampRopeKnotLG,STAT,-101420.71875,-1949.288208,9194.285156,11.1126
1252330,DLCRobot.esm,0100837C,001EDEF9,RaiderCampRopeKnotLG,STAT,-101417.726562,-1950.401489,9209.367188,199.2264
1252331,DLCRobot.esm,0100837D,001EDEF9,RaiderCampRopeKnotLG,STAT,-101526.773438,-2067.502197,9224.15918,65.0345
1252332,DLCRobot.esm,0100837E,001EDF02,RaiderCampPole05,STAT,-101205.078125,-1990.733765,8823.288086,251.8136
1252333,DLCRobot.esm,01008AD6,0003251C,DefaultSetStageTrigger,ACTI,-100003.609375,-1832.123535,8797.228516,51.5662
1252334,DLCRobot.esm,01008D62,000C5738,DCKitPlankMed04,STAT,-100619.242188,-2336.958984,8842.710938,84.2074
1252335,DLCRobot.esm,01008D63,000C5737,DCKitPlankMed03,STAT,-100560.054688,-2267.724609,8730.736328,270.0
1252336,DLCRobot.esm,01008D64,000670B1,Loot_Prewar_ToolBox,CONT,-100662.632812,-2304.555176,8739.830078,267.8113
1252337,DLCRobot.esm,01008D65,000C5717,DCKitPlywoodTiles02,STAT,-100655.929688,-2392.773926,8938.210938,225.3093
1252338,DLCRobot.esm,01008D66,001914DB,DecalDebris06,STAT,-100671.875,-2371.23877,8938.210938,270.0
1252339,DLCRobot.esm,01008D67,001914C9,DecalDebris04,STAT,-100663.890625,-2660.408203,8926.359375,270.0
1252340,DLCRobot.esm,01008D68,001914DB,DecalDebris06,STAT,-100637.539062,-2862.962891,8926.359375,270.0
1252341,DLCRobot.esm,01008D69,0008029F,DebrisPileSmallWood02,STAT,-100560.765625,-2714.879639,8926.359375,270.0
1252342,DLCRobot.esm,01008D6A,0003A9F2,OfficePaperDebris01,STAT,-100690.960938,-2605.619385,8926.506836,0.0
1252343,DLCRobot.esm,01008D6B,00165015,OfficePaperDebris05,STAT,-100717.1875,-2842.138916,8926.703125,0.0
1252344,DLCRobot.esm,01008D6C,000C3325,ChainHanging01_Medium,MSTT,-100475.6875,-2624.21875,9127.517578,0.0
1252345,DLCRobot.esm,01008D6D,001A77F3,OfficeBoxPapersOpen04,MSTT,-100438.09375,-2737.455811,8926.427734,0.0022
1252346,DLCRobot.esm,01008D6E,001A784B,OfficeBoxPapersOpen07,MSTT,-100766.125,-2747.206543,8926.355469,44.2471
1252347,DLCRobot.esm,01008D6F,000C331C,ChainHanging01_Short,MSTT,-100725.78125,-2727.483154,9124.84082,0.0
1252348,DLCRobot.esm,01008D75,000211F7,WoodCrate03,STAT,-100528.054688,-2482.968506,8720.579102,45.0
1252349,DLCRobot.esm,01008D76,000211F7,WoodCrate03,STAT,-100577.976562,-2424.682373,8726.665039,315.0
1252350,DLCRobot.esm,01008D77,000211F6,WoodCrate02,STAT,-100575.640625,-2434.34375,8754.992188,315.0
1252351,DLCRobot.esm,01008D78,001AE1F9,Beercrate_Moveable,MSTT,-100515.5625,-2462.721191,8750.727539,323.8921
1252352,DLCRobot.esm,01008D79,001AE1F9,Beercrate_Moveable,MSTT,-100559.921875,-2374.780518,8733.256836,59.9123
1252353,DLCRobot.esm,01008D7A,000C573A,DCKitPlankShort01,STAT,-100669.78125,-2398.528076,8743.722656,0.0
