id,source_file,ref_formid,base_formid,base_editorid,base_signature,pos_x,pos_y,pos_z,rot_z
1420127,DLCCoast.esm,03042BE1,00018CD9,MetalBarrelStatic02,STAT,22619.8125,-62502.496094,444.366028,0.0
1420128,DLCCoast.esm,03042BE2,000211F5,WoodCrate01,STAT,22897.888672,-62356.175781,416.773407,340.131
1420129,DLCCoast.esm,03042BE3,000211F6,WoodCrate02,STAT,22806.484375,-62334.007812,416.773407,15.2461
1420130,DLCCoast.esm,03042BE4,001BE432,Seaweed03_Water,STAT,22842.558594,-62385.902344,451.747314,238.5332
1420131,DLCCoast.esm,03042BE5,001BE433,Seaweed02_Water,STAT,22617.970703,-62489.058594,451.747314,146.8597
1420132,DLCCoast.esm,03042BE6,001944B0,ClutterGenDecalA1,STAT,22941.871094,-62323.800781,451.287537,341.6652
1420133,DLCCoast.esm,03042BE7,001944B0,ClutterGenDecalA1,STAT,22625.03125,-62470.375,449.698181,73.3382
1420134,DLCCoast.esm,03042BEC,03002B23,RockCliffCoast_Low01,STAT,21462.703125,-63481.816406,-133.051514,114.7974
1420135,DLCCoast.esm,03042BED,03002B1F,RockCliffCoast_Large01,STAT,23004.029297,-64526.070312,-188.733627,330.1073
1420136,DLCCoast.esm,0304A286,030046B3,DLC03MistFX1024,MSTT,22002.480469,-61448.953125,503.714355,270.0
1420137,DLCCoast.esm,0304A28D,030046B3,DLC03MistFX1024,MSTT,21076.736328,-62098.714844,449.999878,270.0
1420138,DLCCoast.esm,0304A28E,030046B3,DLC03MistFX1024,MSTT,22114.117188,-62441.4375,450.000244,270.0
1420139,DLCCoast.esm,0304A28F,030046B3,DLC03MistFX1024,MSTT,23134.34375,-62509.511719,450.0,270.0
1420140,DLCCoast.esm,0304A290,030046B3,DLC03MistFX1024,MSTT,23121.65625,-61481.0,450.0,270.0
1420141,DLCCoast.esm,0301A3CB,03002B1F,RockCliffCoast_Large01,STAT,25938.626953,-63290.484375,-232.990417,109.5308
1420142,DLCCoast.esm,03009764,000EB255,RoadStrBridgeEnd02,STAT,181.766113,-57347.488281,922.995911,147.1342
1420143,DLCCoast.esm,0300A62E,000B3DFE,RockCoastboulderpile,STAT,1060.577515,-57361.761719,459.793823,34.3775
1420144,DLCCoast.esm,0300A62F,03008954,RockClusterL01_WetCoast,SCOL,664.561768,-57456.125,535.658997,270.0
1420145,DLCCoast.esm,0300F3C6,03002B22,RockCliffCoast_LargeCorner01,STAT,3878.560059,-60345.578125,101.094574,334.2166
1420146,DLCCoast.esm,0300F3C8,03002B25,RockCliffCoast_RockPile01,STAT,2799.17041,-57594.648437,648.256531,359.9997
1420147,DLCCoast.esm,0300F3C9,03002B25,RockCliffCoast_RockPile01,STAT,3616.610596,-60744.167969,603.142822,42.9715
1420148,DLCCoast.esm,0301688A,03002B25,RockCliffCoast_RockPile01,STAT,3451.001709,-58435.824219,697.205994,75.4478
1420149,DLCCoast.esm,0301688B,03002B23,RockCliffCoast_Low01,STAT,3887.493652,-58591.472656,429.42572,51.5659
1420150,DLCCoast.esm,03016917,03003C44,Bramble04_DLC03_01,STAT,4050.234619,-59994.34375,816.0,216.1478
1420151,DLCCoast.esm,03016918,03003C44,Bramble04_DLC03_01,STAT,3855.6521,-60263.476562,789.529907,308.1232
1420152,DLCCoast.esm,03016919,03003C44,Bramble04_DLC03_01,STAT,3860.7771,-60038.480469,823.11792,123.5574
1420153,DLCCoast.esm,0301691A,03003C51,Bramble03_DLC03_02,STAT,3679.945801,-59877.710937,811.003662,205.7156
1420154,DLCCoast.esm,0301691B,03002B21,RockCliffCoast_Large03,STAT,494.746246,-61260.382812,244.022385,313.0176
1420155,DLCCoast.esm,0301691C,03002B20,RockCliffCoast_Large02,STAT,42.583893,-61202.886719,254.426208,312.8352
1420156,DLCCoast.esm,0301691D,03002B20,RockCliffCoast_Large02,STAT,77.263123,-59878.882812,254.426208,261.2691
1420157,DLCCoast.esm,0301691E,03002B20,RockCliffCoast_Large02,STAT,229.525604,-58840.554687,103.379044,221.1621
1420158,DLCCoast.esm,0301691F,03002B23,RockCliffCoast_Low01,STAT,584.505371,-59518.785156,257.319122,268.3265
1420159,DLCCoast.esm,03016920,03008954,RockClusterL01_WetCoast,SCOL,869.409241,-58096.203125,399.470764,236.2522
1420160,DLCCoast.esm,03016921,03008954,RockClusterL01_WetCoast,SCOL,1493.19165,-57613.597656,420.302856,224.9558
1420161,DLCCoast.esm,03016922,03008954,RockClusterL01_WetCoast,SCOL,1054.664551,-57766.355469,374.839783,165.6107
1420162,DLCCoast.esm,03016923,00018CD4,MetalBarrelStatic01,STAT,955.275635,-57876.125,445.410248,225.644
1420163,DLCCoast.esm,03016924,00018CD4,MetalBarrelStatic01,STAT,1084.890259,-57709.746094,464.74054,213.4636
1420164,DLCCoast.esm,03016925,0003A64E,TirePile01,STAT,1283.575928,-57776.433594,444.347992,88.685
1420165,DLCCoast.esm,03016926,0003A64E,TirePile01,STAT,997.335693,-57988.386719,390.827026,288.6833
1420166,DLCCoast.esm,03016927,0003A64E,TirePile01,STAT,1251.222168,-58759.199219,430.739594,53.7493
1420167,DLCCoast.esm,03016928,0003A640,Tire02,MSTT,2619.680176,-58602.90625,468.0,0.0
1420168,DLCCoast.esm,03016929,0003A650,TirePile02,STAT,2395.449219,-58415.570312,438.464081,263.7196
1420169,DLCCoast.esm,0301692A,000C3885,WoodPallet02,STAT,911.595581,-57776.832031,468.401306,42.0204
1420170,DLCCoast.esm,0301692B,000C3885,WoodPallet02,STAT,1047.158936,-57632.957031,461.82373,282.7465
1420171,DLCCoast.esm,0301692C,000C3884,WoodPallet01,STAT,1178.830444,-57658.617187,457.146118,305.2456
1420172,DLCCoast.esm,0301692D,000C3884,WoodPallet01,STAT,1331.310669,-58232.425781,325.506897,277.5584
1420173,DLCCoast.esm,0301692E,000C3885,WoodPallet02,STAT,1497.977295,-58189.308594,329.148743,143.5082
1420174,DLCCoast.esm,0301692F,000C3885,WoodPallet02,STAT,1399.671509,-58062.296875,321.086975,199.6216
1420175,DLCCoast.esm,03016930,000C3884,WoodPallet01,STAT,1626.887939,-58447.144531,341.227203,336.6425
1420176,DLCCoast.esm,03016931,000C3885,WoodPallet02,STAT,1511.099854,-58659.640625,368.296753,225.3174
1420177,DLCCoast.esm,03016932,000B3748,WaterDebrisA,STAT,1123.125488,-58044.535156,448.091827,105.0458
1420178,DLCCoast.esm,03016933,000C041C,WaterDebrisB,STAT,1312.040405,-57896.101562,440.601532,94.0759
1420179,DLCCoast.esm,03016934,001BE433,Seaweed02_Water,STAT,2801.198975,-59944.765625,449.142395,358.1801
1420180,DLCCoast.esm,03016935,001BE433,Seaweed02_Water,STAT,3382.103027,-60953.828125,454.638123,49.7751
1420181,DLCCoast.esm,03016936,001BE433,Seaweed02_Water,STAT,1023.93573,-58375.539062,443.790955,341.9557
1420182,DLCCoast.esm,0301694E,00148DEC,WheelChair01Static,STAT,1634.005981,-61051.386719,457.349457,137.5099
1420183,DLCCoast.esm,0301694F,001AE1F9,Beercrate_Moveable,MSTT,1773.773682,-60565.195312,452.742218,0.0
1420184,DLCCoast.esm,03016950,001AE1F4,Beercrate_Static,STAT,1739.239746,-60507.035156,449.015228,0.0
1420185,DLCCoast.esm,03016952,000366C1,Whiskey,ALCH,1633.640259,-61040.144531,503.242828,359.958
1420186,DLCCoast.esm,03016953,000211F5,WoodCrate01,STAT,1942.129639,-60796.078125,429.760193,319.893
1420187,DLCCoast.esm,03016954,03008954,RockClusterL01_WetCoast,SCOL,1559.852173,-60692.605469,435.239532,202.1352
1420188,DLCCoast.esm,03016955,00097716,RockCoastCluster01,SCOL,1421.066772,-61151.605469,452.091309,202.1352
1420189,DLCCoast.esm,03016956,00018CD4,MetalBarrelStatic01,STAT,1311.36438,-60094.714844,424.462097,193.8083
1420190,DLCCoast.esm,03016957,00018CD4,MetalBarrelStatic01,STAT,1171.936523,-60059.179687,455.569519,15.6137
1420191,DLCCoast.esm,03016958,00018CD4,MetalBarrelStatic01,STAT,1230.983765,-60061.96875,451.606354,54.212
1420192,DLCCoast.esm,03016959,0003A64E,TirePile01,STAT,1412.349487,-60041.1875,423.205811,28.2791
1420193,DLCCoast.esm,0301695A,000C3885,WoodPallet02,STAT,1908.749268,-60640.503906,429.34079,130.9014
1420194,DLCCoast.esm,0301695B,000C3885,WoodPallet02,STAT,1866.957275,-60496.71875,422.565155,30.679
1420195,DLCCoast.esm,0301695C,000C3885,WoodPallet02,STAT,3091.237305,-60466.195312,436.151642,253.0212
1420196,DLCCoast.esm,0301695D,000C3885,WoodPallet02,STAT,2923.74292,-60349.835937,423.505981,135.3029
1420197,DLCCoast.esm,0301695E,000C3885,WoodPallet02,STAT,2959.666504,-60487.140625,414.910858,104.3862
1420198,DLCCoast.esm,0301695F,00100FA2,ShoppingCart01Static,STAT,3018.753662,-60431.210937,396.079529,227.0687
1420199,DLCCoast.esm,03016969,00113E15,MarshScumS01,STAT,1751.074463,-58065.664062,448.489594,0.0
1420200,DLCCoast.esm,0301696A,00018CD9,MetalBarrelStatic02,STAT,1746.785156,-57875.335937,443.19162,0.0
1420201,DLCCoast.esm,0301696B,03033DC7,FishDead01_DLC03,STAT,1766.738525,-58081.4375,445.909271,74.4842
1420202,DLCCoast.esm,0301696C,03033DC7,FishDead01_DLC03,STAT,1796.282959,-57890.140625,445.909271,206.2651
1420203,DLCCoast.esm,0301696D,03033DC7,FishDead01_DLC03,STAT,1660.0354,-57973.480469,445.909271,131.7805
1420204,DLCCoast.esm,0301696E,001BE432,Seaweed03_Water,STAT,1667.423096,-58044.175781,448.489594,234.9131
1420205,DLCCoast.esm,03016971,00018CD9,MetalBarrelStatic02,STAT,1927.798584,-61344.796875,439.458557,0.0
1420206,DLCCoast.esm,03016974,03033DC8,FishDead02_DLC03,STAT,2062.81543,-61378.546875,443.010071,206.2651
1420207,DLCCoast.esm,0301698B,03002B25,RockCliffCoast_RockPile01,STAT,2731.310303,-59727.257812,307.890839,75.4478
1420208,DLCCoast.esm,0301A3D0,03002CAE,KelpGroup_Med01,SCOL,2656.845703,-58925.070312,440.386292,113.0633
1420209,DLCCoast.esm,0301A3D1,03002CAE,KelpGroup_Med01,SCOL,1870.439331,-60913.269531,450.677124,277.3836
1420210,DLCCoast.esm,0301A3DD,03002B25,RockCliffCoast_RockPile01,STAT,3305.517334,-59517.722656,589.508301,75.4478
1420211,DLCCoast.esm,0301A3DE,03002B25,RockCliffCoast_RockPile01,STAT,721.966064,-58512.992187,497.047333,258.7943
1420212,DLCCoast.esm,0304017C,030046B3,DLC03MistFX1024,MSTT,1339.976807,-58069.882812,502.896484,331.3522
1420213,DLCCoast.esm,030429BC,0301683E,FloraBloodLeaf01DLC03,FLOR,2601.450439,-59773.660156,432.339081,108.9433
1420214,DLCCoast.esm,030429BD,03016842,FloraBloodLeaf02DLC03,FLOR,2595.609863,-59498.882812,428.316559,111.1216
1420215,DLCCoast.esm,030429BE,03016842,FloraBloodLeaf02DLC03,FLOR,1558.26001,-60022.335937,431.154755,248.4436
1420216,DLCCoast.esm,030429BF,0301683E,FloraBloodLeaf01DLC03,FLOR,1748.376709,-60286.128906,434.448029,82.6603
1420217,DLCCoast.esm,0304F7FD,03010F0D,DLC03WaterSplash02,MSTT,1497.094238,-59867.523437,439.408813,20.763
1420218,DLCCoast.esm,0304F7FE,03010F0F,DLC03WaterSplash01B,MSTT,1909.858398,-60793.496094,439.408813,343.5208
1420219,DLCCoast.esm,0304F7FF,03011B61,DLC03WaterFoam01B,MSTT,1843.565674,-57920.945312,450.000122,119.1295
1420220,DLCCoast.esm,0304F800,03010F0D,DLC03WaterSplash02,MSTT,1127.074463,-57932.40625,450.000122,41.7803
1420221,DLCCoast.esm,0304F801,03011B60,DLC03WaterFoam01,MSTT,2322.953613,-58332.097656,450.000122,136.3182
1420222,DLCCoast.esm,0304F802,03011B60,DLC03WaterFoam01,MSTT,1155.591187,-58723.628906,450.000122,347.349
1420223,DLCCoast.esm,0304F803,03010F0E,DLC03WaterSplash03,MSTT,1420.23584,-59356.347656,450.0,344.4845
1420224,DLCCoast.esm,0304F804,03011B60,DLC03WaterFoam01,MSTT,3031.431641,-60453.363281,450.0,146.8139
1420225,DLCCoast.esm,0304F805,03011B61,DLC03WaterFoam01B,MSTT,2876.327393,-59980.175781,450.0,172.597
1420226,DLCCoast.esm,0304F806,03011B60,DLC03WaterFoam01,MSTT,3336.213623,-60900.597656,450.0,143.9492
1420227,DLCCoast.esm,0304FAB8,03011B7C,DLC03WaterSmallSplash01,MSTT,1105.959717,-57832.285156,462.627289,40.107
1420228,DLCCoast.esm,0304FAB9,03011B7C,DLC03WaterSmallSplash01,MSTT,1476.931885,-57777.039062,462.627289,63.0254
1420229,DLCCoast.esm,0304FABA,03011B7C,DLC03WaterSmallSplash01,MSTT,988.789429,-58162.042969,462.627289,328.4872
1420230,DLCCoast.esm,0304FABB,03011B7C,DLC03WaterSmallSplash01,MSTT,1569.989502,-57802.097656,462.627289,100.2675
1420231,DLCCoast.esm,0304FABC,03011B7C,DLC03WaterSmallSplash01,MSTT,2473.307861,-58467.792969,462.149689,117.4563
1420232,DLCCoast.esm,0304FABD,03011B7C,DLC03WaterSmallSplash01,MSTT,1371.268677,-59398.382812,461.323334,337.0817
1420233,DLCCoast.esm,0304FABE,03011B7C,DLC03WaterSmallSplash01,MSTT,1210.907471,-58823.539062,462.149811,20.0535
1420234,DLCCoast.esm,0304FABF,03011B7C,DLC03WaterSmallSplash01,MSTT,1421.342163,-60054.335937,453.488647,0.0
1420235,DLCCoast.esm,0304FAC0,03011B7C,DLC03WaterSmallSplash01,MSTT,3027.746826,-60463.746094,460.751678,108.862
1420236,DLCCoast.esm,0304FAC1,03011B7C,DLC03WaterSmallSplash01,MSTT,1922.024536,-60727.660156,450.272095,25.783
1420237,DLCCoast.esm,0304FAC2,03011B7C,DLC03WaterSmallSplash01,MSTT,2001.926147,-61361.125,445.697937,42.9717
1420238,DLCCoast.esm,0305DA02,03049B95,DLC03AMBWaterExteriorCoastWavesBLPmarker,SOUN,2175.931152,-59594.765625,394.527069,248.5013
1420239,DLCCoast.esm,03009760,000209E5,RoadCurve01a,STAT,2461.261475,-55695.640625,969.598083,311.2504
1420240,DLCCoast.esm,03009761,00020999,RoadEnd01a,STAT,2459.823242,-55692.636719,970.120728,131.1532
1420241,DLCCoast.esm,03009762,00020997,RoadEnd02a,STAT,1469.932495,-56515.230469,922.996094,327.1338
1420242,DLCCoast.esm,03009763,000EB24C,RoadStrBridgeEnd01,STAT,1041.38501,-56792.101562,922.996033,147.1342
1420243,DLCCoast.esm,0300A627,03006121,RiverbedSlope01_ForestRiverCoastRocks02_DLC03,STAT,18.709717,-55712.457031,982.198975,162.4244
1420244,DLCCoast.esm,0300A62D,00097712,RockCoastCluster01Wet,SCOL,357.092529,-56830.730469,588.564453,270.0
1420245,DLCCoast.esm,0300A6B2,03002519,TreeRedPineHero01,STAT,1378.704224,-55230.714844,1107.175537,291.245
1420246,DLCCoast.esm,0300A6BB,03001B58,TreeRedPineFull01,STAT,1375.864014,-56059.371094,919.822021,0.0
1420247,DLCCoast.esm,0300A6F5,03003D05,TreeRedPineSCCluster02_DLC03,SCOL,646.474121,-56125.589844,828.025208,0.0
1420248,DLCCoast.esm,0300A6F6,03003D08,TreeRedPineSCCluster03_DLC03,SCOL,3940.959473,-55293.945312,1025.983643,135.2992
1420249,DLCCoast.esm,0300BA98,0003AA21,RockM01,STAT,3883.361816,-53411.785156,1123.872559,307.3181
1420250,DLCCoast.esm,0300BA9A,0003AA23,RockM03,STAT,4049.652588,-53274.195312,1131.154907,270.0
1420251,DLCCoast.esm,0300BAA1,0003AA23,RockM03,STAT,2005.55127,-54281.976562,1273.299316,114.7717
1420252,DLCCoast.esm,0300BAA7,000976FF,RockM02_Coast,STAT,335.111084,-55122.285156,1084.325195,61.917
1420253,DLCCoast.esm,0300BAA8,000976FE,RockM04_Coast,STAT,425.441406,-56164.3125,876.802551,348.6085
1420254,DLCCoast.esm,0300BAAA,0003AA23,RockM03,STAT,2682.486572,-53458.746094,1166.836914,293.9672
1420255,DLCCoast.esm,0300BAAB,0003B2E0,RockS01,STAT,3619.774414,-53268.546875,1166.673584,0.0
1420256,DLCCoast.esm,0300BC67,03003D08,TreeRedPineSCCluster03_DLC03,SCOL,1724.681641,-54236.886719,1092.084717,37.7442
1420257,DLCCoast.esm,0300BC6A,03004F4D,TreePineSmall02,STAT,2108.110107,-53441.027344,1294.084595,0.0
1420258,DLCCoast.esm,0300BC6B,030024FA,TreeRedPineDead02,STAT,2536.412598,-53421.585937,1222.322388,0.0
1420259,DLCCoast.esm,0300BC6C,03001B5A,TreeRedPineDead01,STAT,3032.387695,-54102.605469,1088.764404,0.0
1420260,DLCCoast.esm,0300BC6D,03005CF1,TreeRedPineSCCluster07_DLC03,SCOL,2919.800781,-54357.746094,982.803345,0.0
1420261,DLCCoast.esm,0300BC6E,03004F4D,TreePineSmall02,STAT,1944.318848,-54700.015625,1182.641235,0.0
1420262,DLCCoast.esm,0300BC6F,03001B5A,TreeRedPineDead01,STAT,1829.462036,-55401.042969,916.540833,0.0
1420263,DLCCoast.esm,0300BC70,030024FA,TreeRedPineDead02,STAT,3329.382812,-55465.898437,1013.118591,0.0
1420264,DLCCoast.esm,0300BC7B,03004F4D,TreePineSmall02,STAT,887.695129,-53384.988281,1274.793213,0.0
1420265,DLCCoast.esm,0300BC7C,030024FA,TreeRedPineDead02,STAT,804.533936,-53507.0,1262.850098,0.0
1420266,DLCCoast.esm,0300BC7D,030024F9,TreeRedPineHalf02,STAT,946.326294,-53595.320312,1229.810791,0.0
1420267,DLCCoast.esm,0300BC7E,03003D08,TreeRedPineSCCluster03_DLC03,SCOL,697.350342,-54102.003906,1159.1427,240.0
1420268,DLCCoast.esm,0300BC84,03004F4C,TreePineSmall01,STAT,720.819031,-54937.347656,1188.585327,0.0
1420269,DLCCoast.esm,0300BC85,03004F4E,TreePineSmall03,STAT,777.697571,-55117.476562,1164.370361,0.0
1420270,DLCCoast.esm,0300BC86,03006C88,TreeRedPineLog01,STAT,145.836899,-54676.941406,1114.460083,239.7863
1420271,DLCCoast.esm,0300BC88,03008959,RockPileL01ForestPineNeedles_DLC03,STAT,2194.392334,-54588.789062,1203.526123,257.5483
1420272,DLCCoast.esm,0300E8B8,03003C4B,HollyShrub02_DLC03_01,STAT,49.354927,-54312.082031,1066.187012,0.0
1420273,DLCCoast.esm,0300E8BA,03003C55,HollyShrub01_DLC03_02,STAT,578.663208,-56389.34375,806.496277,206.9746
1420274,DLCCoast.esm,0300E8BD,03005479,CreosoteShrubMedium01_DLC03_01,STAT,344.970764,-55324.414062,1061.656982,270.0
1420275,DLCCoast.esm,0300E8BE,03003C46,Creosote02_DLC03_01,STAT,754.464294,-54363.761719,1194.973145,0.0
1420276,DLCCoast.esm,0300E8BF,03003C47,Creosote03_DLC03_01,STAT,812.276367,-53536.171875,1222.5271,25.7831
1420277,DLCCoast.esm,0300F3C7,03002B23,RockCliffCoast_Low01,STAT,2314.949707,-56787.773437,541.762146,359.9997
1420278,DLCCoast.esm,0300F4E7,03003C59,Fern01_DLC03_03,STAT,2600.293945,-53396.523437,1190.667114,0.0
1420279,DLCCoast.esm,0300F4E8,03006D7A,FernSC_DLC03_Med02,SCOL,2165.510498,-53502.125,1284.959473,326.7637
1420280,DLCCoast.esm,0300F4E9,03003C59,Fern01_DLC03_03,STAT,2987.493896,-54055.542969,1175.111938,2.5614
1420281,DLCCoast.esm,0300F4EA,03003C53,Fern01_DLC03_02,STAT,3075.089355,-54059.957031,1148.238159,270.0
1420282,DLCCoast.esm,0300F4F0,03006D7C,FernSC_DLC03_Lg01,SCOL,954.289978,-53546.070312,1262.08667,12.1688
1420283,DLCCoast.esm,0300F4F1,03003C59,Fern01_DLC03_03,STAT,697.501465,-54891.578125,1189.334229,358.6904
1420284,DLCCoast.esm,0300F4F2,03003C59,Fern01_DLC03_03,STAT,792.161865,-55025.972656,1191.1604,270.0
1420285,DLCCoast.esm,0300F4F3,03003C53,Fern01_DLC03_02,STAT,739.356201,-54960.53125,1188.562988,358.6904
1420286,DLCCoast.esm,0300F4F4,03005479,CreosoteShrubMedium01_DLC03_01,STAT,924.146606,-54609.914062,1228.98584,310.107
